WOJ;POW;GMI;RODZ_GMI;SYM;SYM_UL;CECHA;NAZWA_1;NAZWA_2;STAN_NA
12;61;01;1;0950463;53974;skwer;Skwer Jerzego Turaszwiliego;;2021-11-27
12;61;01;1;0950463;56829;skwer;Skwer Kazimierza Ostrowskiego;;2021-11-27
12;61;01;1;0950463;45618;skwer;Skwer Konika Zwierzynieckiego;;2021-11-27
12;61;01;1;0950463;55368;skwer;Skwer Kółeczko;;2021-11-27
12;61;01;1;0950463;58143;skwer;Skwer Michała Beliny-Czechowskiego;;2021-11-27
12;61;01;1;0950463;50616;skwer;Skwer Niezależnego Zrzeszenia Studentów;;2021-11-27
12;61;01;1;0950463;58559;skwer;Skwer Olgi Jackowskiej „Kory”;;2021-11-27
12;61;01;1;0950463;57953;skwer;Skwer Ozjasza Thona;;2021-11-27
12;61;01;1;0950463;57389;skwer;Skwer Pamięci Polaków Poszkodowanych przez III Rzeszę;;2021-11-27
12;61;01;1;0950463;54335;skwer;Skwer Papcia Chmiela;;2021-11-27
12;61;01;1;0950463;54810;skwer;Skwer Pilota Pirxa;;2021-11-27
12;61;01;1;0950463;55369;skwer;Skwer Plac Słowiański;;2021-11-27
12;61;01;1;0950463;57425;skwer;Skwer Praw Kobiet;;2021-11-27
12;61;01;1;0950463;54725;skwer;Skwer prof. Władysława Bartoszewskiego;;2021-11-27
12;61;01;1;0950463;57753;skwer;Skwer Stanisława Palczewskiego;;2021-11-27
12;61;01;1;0950463;56830;skwer;Skwer Stefana Kosińskiego;;2021-11-27
12;61;01;1;0950463;49133;skwer;Skwer Tajnej Organizacji Nauczycielskiej;;2021-11-27
12;61;01;1;0950463;56831;skwer;Skwer Zbigniewa Brzezińskiego;;2021-11-27
12;61;01;1;0950463;57751;skwer;Skwer Zbigniewa Romaszewskiego;;2021-11-27
12;61;01;1;0950463;56293;skwer;Skwer Zbigniewa Wodeckiego;;2021-11-27
12;61;01;1;0950463;20187;ul.;Skwerowa;;2021-11-27
12;61;01;1;0950463;41647;ul.;Słabego;Majora Mieczysława;2021-11-27
12;61;01;1;0950463;20209;ul.;Sławka;Walerego;2021-11-27
12;61;01;1;0950463;20210;ul.;Sławkowska;;2021-11-27
12;61;01;1;0950463;30656;ul.;Słomczyńskiego;Macieja;2021-11-27
12;61;01;1;0950463;20235;ul.;Słomiana;;2021-11-27
12;61;01;1;0950463;20246;ul.;Słomnicka;;2021-11-27
12;61;01;1;0950463;20248;ul.;Słona Woda;;2021-11-27
12;61;01;1;0950463;20250;ul.;Słoneckiego;Mariana;2021-11-27
12;61;01;1;0950463;20258;ul.;Słonecznikowa;;2021-11-27
12;61;01;1;0950463;34371;ul.;Słońskiego;Gabriela;2021-11-27
12;61;01;1;0950463;20279;ul.;Słotna;;2021-11-27
12;61;01;1;0950463;20294;ul.;Słowiańska;;2021-11-27
12;61;01;1;0950463;20298;ul.;Słowicza;;2021-11-27
12;61;01;1;0950463;20316;ul.;Słupska;;2021-11-27
12;61;01;1;0950463;20332;ul.;Smętna;;2021-11-27
12;61;01;1;0950463;20334;ul.;Smocza;;2021-11-27
12;61;01;1;0950463;20347;ul.;Smolarzy;;2021-11-27
12;61;01;1;0950463;20350;ul.;Smolenia;Jana;2021-11-27
12;61;01;1;0950463;20352;ul.;Smoleńsk;;2021-11-27
12;61;01;1;0950463;20356;ul.;Smoleńskiego;Jerzego;2021-11-27
12;61;01;1;0950463;20363;ul.;Smolki;;2021-11-27
12;61;01;1;0950463;20369;ul.;Smolna;;2021-11-27
12;61;01;1;0950463;20372;ul.;Smoluchowskiego;Mariana;2021-11-27
12;61;01;1;0950463;20377;ul.;Smorawińskiego;gen. Mieczysława;2021-11-27
12;61;01;1;0950463;34808;ul.;Snozy;;2021-11-27
12;61;01;1;0950463;20406;ul.;Snycerska;;2021-11-27
12;61;01;1;0950463;32095;ul.;Sobesto;Tadeusza;2021-11-27
12;61;01;1;0950463;20452;ul.;Soboniowicka;;2021-11-27
12;61;01;1;0950463;20458;ul.;Sobótka;;2021-11-27
12;61;01;1;0950463;20464;ul.;Sochy;;2021-11-27
12;61;01;1;0950463;20470;ul.;Soczyny;;2021-11-27
12;61;01;1;0950463;20471;ul.;Sodowa;;2021-11-27
12;61;01;1;0950463;20478;ul.;Sokola;;2021-11-27
12;61;01;1;0950463;20494;ul.;Sokolska;;2021-11-27
12;61;01;1;0950463;20503;ul.;Sokołowskiego;Andrzeja;2021-11-27
12;61;01;1;0950463;20519;ul.;Solarzy;;2021-11-27
12;61;01;1;0950463;20541;ul.;Solna;;2021-11-27
12;61;01;1;0950463;20547;ul.;Solówki;;2021-11-27
12;61;01;1;0950463;20551;ul.;Solskiego;Ludwika;2021-11-27
12;61;01;1;0950463;30675;ul.;Solvaya;Ernesta;2021-11-27
12;61;01;1;0950463;53039;ul.;Sołtyka;;2021-11-27
12;61;01;1;0950463;20569;ul.;Sołtysowska;;2021-11-27
12;61;01;1;0950463;20587;ul.;Soroki;;2021-11-27
12;61;01;1;0950463;39839;ul.;Sosabowskiego;Generała Stanisława;2021-11-27
12;61;01;1;0950463;20596;ul.;Sosnkowskiego;gen. Kazimierza;2021-11-27
12;61;01;1;0950463;20601;ul.;Sosnowiecka;;2021-11-27
12;61;01;1;0950463;20615;ul.;Sowia;;2021-11-27
12;61;01;1;0950463;20625;ul.;Sowińskiego;gen. Józefa;2021-11-27
12;61;01;1;0950463;20641;ul.;Spacerowa;;2021-11-27
12;61;01;1;0950463;20645;ul.;Spadochroniarzy;;2021-11-27
12;61;01;1;0950463;20654;ul.;Spasowskiego;Władysława;2021-11-27
12;61;01;1;0950463;52831;ul.;Spiczakowa;Profesora Teodora;2021-11-27
12;61;01;1;0950463;20666;ul.;Spiska;;2021-11-27
12;61;01;1;0950463;20670;ul.;Spiżowa;;2021-11-27
12;61;01;1;0950463;20674;ul.;Spławy;;2021-11-27
12;61;01;1;0950463;20677;ul.;Spokojna;;2021-11-27
12;61;01;1;0950463;20679;ul.;Sporna;;2021-11-27
12;61;01;1;0950463;20683;ul.;Sportowa;;2021-11-27
12;61;01;1;0950463;20695;ul.;Spółdzielców;;2021-11-27
12;61;01;1;0950463;52992;ul.;Spychalskiego;Pułkownika Józefa;2021-11-27
12;61;01;1;0950463;20728;ul.;Spytka z Melsztyna;;2021-11-27
12;61;01;1;0950463;20732;ul.;Srebrna;;2021-11-27
12;61;01;1;0950463;20739;ul.;Srebrnych Orłów;;2021-11-27
12;61;01;1;0950463;32543;ul.;Srzednickiego;Konrada;2021-11-27
12;61;01;1;0950463;20757;ul.;Stachiewicza;Piotra;2021-11-27
12;61;01;1;0950463;20763;ul.;Stachowicza;Michała;2021-11-27
12;61;01;1;0950463;44218;ul.;Stachowskiego;prof. Marka;2021-11-27
12;61;01;1;0950463;20781;ul.;Stacyjna;;2021-11-27
12;61;01;1;0950463;20793;ul.;Stadionowa;;2021-11-27
12;61;01;1;0950463;20798;ul.;Staffa;Leopolda;2021-11-27
12;61;01;1;0950463;20808;ul.;Stalowa;;2021-11-27
12;61;01;1;0950463;20827;ul.;Stanisława;św.;2021-11-27
12;61;01;1;0950463;20830;ul.;Stanisława ze Skalbmierza;;2021-11-27
12;61;01;1;0950463;20834;ul.;Stanisławskiego;Jana;2021-11-27
12;61;01;1;0950463;20850;ul.;Stańczyka;;2021-11-27
12;61;01;1;0950463;30676;ul.;Starca;Tadeusza;2021-11-27
12;61;01;1;0950463;20898;ul.;Stare Wiślisko;;2021-11-27
12;61;01;1;0950463;33121;ul.;Starego Dębu;;2021-11-27
12;61;01;1;0950463;20904;ul.;Starego Wiarusa;;2021-11-27
12;61;01;1;0950463;20961;ul.;Staromostowa;;2021-11-27
12;61;01;1;0950463;20998;ul.;Starowiejska;;2021-11-27
12;61;01;1;0950463;21001;ul.;Starowiślna;;2021-11-27
12;61;01;1;0950463;21002;ul.;Starowolska;;2021-11-27
12;61;01;1;0950463;21011;ul.;Startowa;;2021-11-27
12;61;01;1;0950463;21018;ul.;Stary Gościniec;;2021-11-27
12;61;01;1;0950463;21047;ul.;Starzyńskiego;Stefana;2021-11-27
12;61;01;1;0950463;21059;ul.;Staszczyka;Adama;2021-11-27
12;61;01;1;0950463;21071;ul.;Staszica;Stanisława;2021-11-27
12;61;01;1;0950463;21078;ul.;Stattlera;Wojciecha;2021-11-27
12;61;01;1;0950463;33383;ul.;Stawarza;por. Antoniego;2021-11-27
12;61;01;1;0950463;21092;ul.;Stawisko;;2021-11-27
12;61;01;1;0950463;21101;ul.;Stawowa;;2021-11-27
12;61;01;1;0950463;00891;ul.;Stefana Batorego;;2021-11-27
12;61;01;1;0950463;44219;ul.;Stefanowicza;Kajetana;2021-11-27
12;61;01;1;0950463;21123;ul.;Stefczyka;Franciszka;2021-11-27
12;61;01;1;0950463;37467;ul.;Stella-Sawickiego;Izydora;2021-11-27
12;61;01;1;0950463;21138;ul.;Stelmachów;;2021-11-27
12;61;01;1;0950463;21143;ul.;Stepowa;;2021-11-27
12;61;01;1;0950463;55365;ul.;Sternbacha;Leona Henryka;2021-11-27
12;61;01;1;0950463;21164;ul.;Stępice;;2021-11-27
12;61;01;1;0950463;21169;ul.;Stępnia;Józefa;2021-11-27
12;61;01;1;0950463;21190;ul.;Stoczniowców;;2021-11-27
12;61;01;1;0950463;21209;ul.;Stoigniewa;;2021-11-27
12;61;01;1;0950463;21215;ul.;Stojałowskiego;Stanisława;2021-11-27
12;61;01;1;0950463;21222;ul.;Stokowa;;2021-11-27
12;61;01;1;0950463;21226;ul.;Stokrotek;;2021-11-27
12;61;01;1;0950463;21231;ul.;Stolarska;;2021-11-27
12;61;01;1;0950463;21236;ul.;Stolarza;Stefana;2021-11-27
12;61;01;1;0950463;21243;ul.;Stopki;Andrzeja;2021-11-27
12;61;01;1;0950463;21246;ul.;Storczykowa;;2021-11-27
12;61;01;1;0950463;52957;ul.;Stoszki;Księdza Ignacego;2021-11-27
12;61;01;1;0950463;21256;ul.;Stradomska;;2021-11-27
12;61;01;1;0950463;53040;ul.;Straszewskiego;;2021-11-27
12;61;01;1;0950463;21271;ul.;Strażacka;;2021-11-27
12;61;01;1;0950463;21281;ul.;Strąkowa;;2021-11-27
12;61;01;1;0950463;21288;ul.;Stręcka;;2021-11-27
12;61;01;1;0950463;21293;ul.;Stroma;;2021-11-27
12;61;01;1;0950463;35328;ul.;Stróża Rybna;;2021-11-27
12;61;01;1;0950463;39172;ul.;Stróżeckiego;Jana;2021-11-27
12;61;01;1;0950463;21308;ul.;Struga;Andrzeja;2021-11-27
12;61;01;1;0950463;21318;ul.;Strumienna;;2021-11-27
12;61;01;1;0950463;21324;ul.;Strumyk;;2021-11-27
12;61;01;1;0950463;21335;ul.;Strycharska;;2021-11-27
12;61;01;1;0950463;33384;ul.;Stryjeńskiego;Tadeusza;2021-11-27
12;61;01;1;0950463;21341;ul.;Stryjeńskiej;Zofii;2021-11-27
12;61;01;1;0950463;21364;ul.;Strzelców;;2021-11-27
12;61;01;1;0950463;21381;ul.;Strzelecka;;2021-11-27
12;61;01;1;0950463;21389;ul.;Strzelnica;;2021-11-27
12;61;01;1;0950463;21410;ul.;Studencka;;2021-11-27
12;61;01;1;0950463;30796;ul.;Studniarskiego;prof. Jana;2021-11-27
12;61;01;1;0950463;21417;ul.;Studzianki;;2021-11-27
12;61;01;1;0950463;21425;ul.;Studzienna;;2021-11-27
12;61;01;1;0950463;21435;ul.;Stwosza;Wita;2021-11-27
12;61;01;1;0950463;21436;ul.;Styczna;;2021-11-27
12;61;01;1;0950463;21478;ul.;Styki;Jana;2021-11-27
12;61;01;1;0950463;21489;ul.;Sucha;;2021-11-27
12;61;01;1;0950463;21496;ul.;Sucharskiego;Henryka;2021-11-27
12;61;01;1;0950463;32831;ul.;Suche Łąki;;2021-11-27
12;61;01;1;0950463;21519;ul.;Suchy Jar;;2021-11-27
12;61;01;1;0950463;21525;ul.;Sudecka;;2021-11-27
12;61;01;1;0950463;21527;ul.;Sudolska;;2021-11-27
12;61;01;1;0950463;21541;ul.;Sukiennicza;;2021-11-27
12;61;01;1;0950463;33053;ul.;Sulisława;;2021-11-27
12;61;01;1;0950463;21572;ul.;Sułkowskiego;gen. Józefa;2021-11-27
12;61;01;1;0950463;21584;ul.;Supniewskiego;Janusza;2021-11-27
12;61;01;1;0950463;21598;ul.;Surzyckiego;Jana;2021-11-27
12;61;01;1;0950463;21619;ul.;Swarożyca;;2021-11-27
12;61;01;1;0950463;21624;ul.;Swoboda;;2021-11-27
12;61;01;1;0950463;21629;ul.;Swojska;;2021-11-27
12;61;01;1;0950463;21636;ul.;Swoszowicka;;2021-11-27
12;61;01;1;0950463;21641;ul.;Sybiraków;;2021-11-27
12;61;01;1;0950463;30664;ul.;Sycha;Marka;2021-11-27
12;61;01;1;0950463;21664;ul.;Symfoniczna;;2021-11-27
12;61;01;1;0950463;21674;ul.;Syrachowska;;2021-11-27
12;61;01;1;0950463;21679;ul.;Syreny;;2021-11-27
12;61;01;1;0950463;21680;ul.;Syreńskiego;Szymona;2021-11-27
12;61;01;1;0950463;21683;ul.;Syrokomli;Władysława;2021-11-27
12;61;01;1;0950463;21694;ul.;Szablowskiego;Jerzego;2021-11-27
12;61;01;1;0950463;28049;ul.;Szafera;prof. Władysława;2021-11-27
12;61;01;1;0950463;21712;ul.;Szafirowa;;2021-11-27
12;61;01;1;0950463;21713;ul.;Szaflarska;;2021-11-27
12;61;01;1;0950463;21716;ul.;Szafrana;Tadeusza;2021-11-27
12;61;01;1;0950463;21725;ul.;Szafrańska;;2021-11-27
12;61;01;1;0950463;21732;ul.;Szajnowicza-Iwanowa;Jerzego;2021-11-27
12;61;01;1;0950463;21762;ul.;Szaniawskiego;Klemensa Junoszy;2021-11-27
12;61;01;1;0950463;21768;ul.;Szara;;2021-11-27
12;61;01;1;0950463;21779;ul.;Szarotki;;2021-11-27
12;61;01;1;0950463;21781;ul.;Szarskiego;Jacka;2021-11-27
12;61;01;1;0950463;21787;ul.;Szarych Szeregów;;2021-11-27
12;61;01;1;0950463;21789;ul.;Szaserów;;2021-11-27
12;61;01;1;0950463;21790;ul.;Szastera;Jana;2021-11-27
12;61;01;1;0950463;21801;ul.;Szczawnicka;;2021-11-27
12;61;01;1;0950463;21805;ul.;Szczecińska;;2021-11-27
12;61;01;1;0950463;21808;ul.;Szczegów;;2021-11-27
12;61;01;1;0950463;52890;ul.;Szczeklika;Porucznika;2021-11-27
12;61;01;1;0950463;21823;ul.;Szczepańska;;2021-11-27
12;61;01;1;0950463;30677;ul.;Szczerbińskiego;Karola;2021-11-27
12;61;01;1;0950463;21846;ul.;Szczęśliwa;;2021-11-27
12;61;01;1;0950463;21868;ul.;Szczygielskiego;Stanisława;2021-11-27
12;61;01;1;0950463;21869;ul.;Szczygla;;2021-11-27
12;61;01;1;0950463;21925;ul.;Szeroka;;2021-11-27
12;61;01;1;0950463;21930;ul.;Szerokie Łąki;;2021-11-27
12;61;01;1;0950463;21947;ul.;Szewska;;2021-11-27
12;61;01;1;0950463;21952;ul.;Szklana;;2021-11-27
12;61;01;1;0950463;21962;ul.;Szklarska;;2021-11-27
12;61;01;1;0950463;21970;ul.;Szkolna;;2021-11-27
12;61;01;1;0950463;21980;ul.;Szkółkowa;;2021-11-27
12;61;01;1;0950463;21989;ul.;Szlachtowskiego;Feliksa;2021-11-27
12;61;01;1;0950463;21991;ul.;Szlak;;2021-11-27
12;61;01;1;0950463;22001;ul.;Szlifierska;;2021-11-27
12;61;01;1;0950463;22003;ul.;Szmaragdowa;;2021-11-27
12;61;01;1;0950463;22027;ul.;Szopkarzy;;2021-11-27
12;61;01;1;0950463;22060;ul.;Szpakowa;;2021-11-27
12;61;01;1;0950463;22065;ul.;Szparagowa;;2021-11-27
12;61;01;1;0950463;22073;ul.;Szpitalna;;2021-11-27
12;61;01;1;0950463;22105;ul.;Sztaudyngera;Jana Izydora;2021-11-27
12;61;01;1;0950463;22135;ul.;Szujskiego;Józefa;2021-11-27
12;61;01;1;0950463;22137;ul.;Szukiewicza;Aleksandra;2021-11-27
12;61;01;1;0950463;22163;ul.;Szuwarowa;;2021-11-27
12;61;01;1;0950463;39690;ul.;Szwed-Śniadowskiej;Anny;2021-11-27
12;61;01;1;0950463;22179;ul.;Szwedzka;;2021-11-27
12;61;01;1;0950463;22183;ul.;Szwoleżerów;;2021-11-27
12;61;01;1;0950463;22206;ul.;Szybisko;;2021-11-27
12;61;01;1;0950463;22207;ul.;Szybka;;2021-11-27
12;61;01;1;0950463;52791;ul.;Szyllinga;Antoniego;2021-11-27
12;61;01;1;0950463;22238;ul.;Szymanowskiego;Karola;2021-11-27
12;61;01;1;0950463;22242;ul.;Szymańskiego;Edwarda;2021-11-27
12;61;01;1;0950463;22254;ul.;Szymkiewicza;Dezyderego;2021-11-27
12;61;01;1;0950463;22258;ul.;Szymonowica;Szymona;2021-11-27
12;61;01;1;0950463;42635;ul.;Szyszko-Bohusza;Adolfa;2021-11-27
12;61;01;1;0950463;22290;ul.;Ściegiennego;ks. Piotra;2021-11-27
12;61;01;1;0950463;52986;ul.;Ślaskiego;Profesora Jana;2021-11-27
12;61;01;1;0950463;22308;ul.;Śląska;;2021-11-27
12;61;01;1;0950463;22326;ul.;Śliczna;;2021-11-27
12;61;01;1;0950463;22328;ul.;Śliska;;2021-11-27
12;61;01;1;0950463;39840;ul.;Śliwiaka;Tadeusza;2021-11-27
12;61;01;1;0950463;22339;ul.;Śliwkowa;;2021-11-27
12;61;01;1;0950463;29941;ul.;Śliwy;Leopolda;2021-11-27
12;61;01;1;0950463;34809;ul.;Ślósarczyka;Leona;2021-11-27
12;61;01;1;0950463;22351;ul.;Ślusarska;;2021-11-27
12;61;01;1;0950463;22356;ul.;Śmiała;;2021-11-27
12;61;01;1;0950463;22383;ul.;Śniadeckich;Jana i Jędrzeja;2021-11-27
12;61;01;1;0950463;22400;ul.;Śnieżna;;2021-11-27
12;61;01;1;0950463;22419;ul.;Środkowa;;2021-11-27
12;61;01;1;0950463;22447;ul.;Światowida;;2021-11-27
12;61;01;1;0950463;22461;ul.;Świdnicka;;2021-11-27
12;61;01;1;0950463;22467;ul.;Świdzińskiego;Henryka;2021-11-27
12;61;01;1;0950463;22470;ul.;Świebodzicka;;2021-11-27
12;61;01;1;0950463;22508;ul.;Świerkowa;;2021-11-27
12;61;01;1;0950463;22530;ul.;Świeża;;2021-11-27
12;61;01;1;0950463;42010;ul.;Świętego Krzyża;;2021-11-27
12;61;01;1;0950463;29928;ul.;Świętej Rodziny;;2021-11-27
12;61;01;1;0950463;22548;ul.;Świętojańska;;2021-11-27
12;61;01;1;0950463;22552;ul.;Świętokrzyska;;2021-11-27
12;61;01;1;0950463;22581;ul.;Świtezianki;;2021-11-27
12;61;01;1;0950463;22586;ul.;Tabaczna;;2021-11-27
12;61;01;1;0950463;22591;ul.;Taborowa;;2021-11-27
12;61;01;1;0950463;33050;ul.;Tajber;Matki Pauli Zofii;2021-11-27
12;61;01;1;0950463;22608;ul.;Taklińskiego;Władysława;2021-11-27
12;61;01;1;0950463;29004;ul.;Talowskiego;Teodora;2021-11-27
12;61;01;1;0950463;22633;ul.;Tańskiego;Czesława;2021-11-27
12;61;01;1;0950463;22638;ul.;Tarasowa;;2021-11-27
12;61;01;1;0950463;52958;ul.;Targosza;Księdza Karola;2021-11-27
12;61;01;1;0950463;22659;ul.;Targowa;;2021-11-27
12;61;01;1;0950463;22669;ul.;Tarłowska;;2021-11-27
12;61;01;1;0950463;22675;ul.;Tarnobrzeska;;2021-11-27
12;61;01;1;0950463;22681;ul.;Tarnowska;;2021-11-27
12;61;01;1;0950463;22685;ul.;Tarnowskiego;Jana;2021-11-27
12;61;01;1;0950463;22706;ul.;Tatarakowa;;2021-11-27
12;61;01;1;0950463;22712;ul.;Tatarska;;2021-11-27
12;61;01;1;0950463;22717;ul.;Tatrzańska;;2021-11-27
12;61;01;1;0950463;53973;ul.;Telekiego;Pala;2021-11-27
12;61;01;1;0950463;22738;ul.;Teligi;Leonida;2021-11-27
12;61;01;1;0950463;22739;ul.;Telimeny;;2021-11-27
12;61;01;1;0950463;22742;ul.;Tenczyńska;;2021-11-27
12;61;01;1;0950463;22762;ul.;Teresy;św.;2021-11-27
12;61;01;1;0950463;22772;ul.;Tetmajera;Włodzimierza;2021-11-27
12;61;01;1;0950463;22777;ul.;Tęczowa;;2021-11-27
12;61;01;1;0950463;42080;ul.;Tischnera;Księdza Józefa;2021-11-27
12;61;01;1;0950463;22794;ul.;Tkacka;;2021-11-27
12;61;01;1;0950463;22817;ul.;Tochowicza;Leona;2021-11-27
12;61;01;1;0950463;22824;ul.;Tokarska;;2021-11-27
12;61;01;1;0950463;22826;ul.;Tokarskiego;Juliana;2021-11-27
12;61;01;1;0950463;22846;ul.;Tomasza;św.;2021-11-27
12;61;01;1;0950463;33370;ul.;Tomickiego;bp. Piotra;2021-11-27
12;61;01;1;0950463;27653;ul.;Tomkowicza;Stanisława;2021-11-27
12;61;01;1;0950463;22868;ul.;Tondosa;Stanisława;2021-11-27
12;61;01;1;0950463;22871;ul.;Topazowa;;2021-11-27
12;61;01;1;0950463;32816;ul.;Topiarnia;;2021-11-27
12;61;01;1;0950463;22874;ul.;Topografów;;2021-11-27
12;61;01;1;0950463;22880;ul.;Topolowa;;2021-11-27
12;61;01;1;0950463;22884;ul.;Toporczyków;;2021-11-27
12;61;01;1;0950463;22894;ul.;Torfowa;;2021-11-27
12;61;01;1;0950463;22897;ul.;Torowa;;2021-11-27
12;61;01;1;0950463;22902;ul.;Toruńska;;2021-11-27
12;61;01;1;0950463;45735;ul.;Totus Tuus;;2021-11-27
12;61;01;1;0950463;22907;ul.;Towarowa;;2021-11-27
12;61;01;1;0950463;22917;ul.;Traczy;;2021-11-27
12;61;01;1;0950463;44667;ul.;Trakt Papieski;;2021-11-27
12;61;01;1;0950463;22965;ul.;Traugutta;Romualda;2021-11-27
12;61;01;1;0950463;22967;ul.;Trawiasta;;2021-11-27
12;61;01;1;0950463;22971;ul.;Trawniki;;2021-11-27
12;61;01;1;0950463;22987;ul.;Tretówka;;2021-11-27
12;61;01;1;0950463;22989;ul.;Trębacza;Piotra;2021-11-27
12;61;01;1;0950463;40796;ul.;Trockiego;Księdza Franciszka;2021-11-27
12;61;01;1;0950463;23032;ul.;Truskawiecka;;2021-11-27
12;61;01;1;0950463;23033;ul.;Truskawkowa;;2021-11-27
12;61;01;1;0950463;23035;ul.;Truszkowskiego;ks. Stanisława;2021-11-27
12;61;01;1;0950463;23040;ul.;Trybuny Ludów;;2021-11-27
12;61;01;1;0950463;23045;ul.;Trynitarska;;2021-11-27
12;61;01;1;0950463;23061;ul.;Trzcinowa;;2021-11-27
12;61;01;1;0950463;32406;ul.;Trzech Króli;;2021-11-27
12;61;01;1;0950463;23119;ul.;Tuchowska;;2021-11-27
12;61;01;1;0950463;23129;ul.;Tulipanowa;;2021-11-27
12;61;01;1;0950463;27801;ul.;Tumanowicza;Waleriana;2021-11-27
12;61;01;1;0950463;51376;ul.;Turbasy;Józefa;2021-11-27
12;61;01;1;0950463;23153;ul.;Turecka;;2021-11-27
12;61;01;1;0950463;29005;ul.;Turka;ks. Wincentego;2021-11-27
12;61;01;1;0950463;23160;ul.;Turkusowa;;2021-11-27
12;61;01;1;0950463;23164;ul.;Turniejowa;;2021-11-27
12;61;01;1;0950463;23167;ul.;Turonia;;2021-11-27
12;61;01;1;0950463;35501;ul.;Turowicza;Jerzego;2021-11-27
12;61;01;1;0950463;32832;ul.;Turowiec;;2021-11-27
12;61;01;1;0950463;23184;ul.;Turystyczna;;2021-11-27
12;61;01;1;0950463;23196;ul.;Tuwima;Juliana;2021-11-27
12;61;01;1;0950463;52804;ul.;Twardego;Doktora;2021-11-27
12;61;01;1;0950463;23205;ul.;Twardowskiego;;2021-11-27
12;61;01;1;0950463;28287;ul.;Twaroga;Franciszka;2021-11-27
12;61;01;1;0950463;23245;ul.;Tymiankowa;;2021-11-27
12;61;01;1;0950463;23253;ul.;Tymotkowa;;2021-11-27
12;61;01;1;0950463;23257;ul.;Tyniecka;;2021-11-27
12;61;01;1;0950463;23259;ul.;Tynkarzy;;2021-11-27
12;61;01;1;0950463;39432;ul.;Tyranowskiego;Jana Leopolda;2021-11-27
12;61;01;1;0950463;34375;ul.;Tyrczanka;;2021-11-27
12;61;01;1;0950463;23287;ul.;Ubeliny;;2021-11-27
12;61;01;1;0950463;23290;ul.;Uboczna;;2021-11-27
12;61;01;1;0950463;23302;ul.;Udzieli;Seweryna;2021-11-27
12;61;01;1;0950463;23305;ul.;Ugorek;;2021-11-27
12;61;01;1;0950463;23309;ul.;Ujastek;;2021-11-27
12;61;01;1;0950463;30666;ul.;Ujastek Mogilski;;2021-11-27
12;61;01;1;0950463;23317;ul.;Ujejskiego;Kornela;2021-11-27
12;61;01;1;0950463;23327;ul.;Ukośna;;2021-11-27
12;61;01;1;0950463;23329;ul.;Ukryta;;2021-11-27
12;61;01;1;0950463;23339;ul.;Ułanów;;2021-11-27
12;61;01;1;0950463;23352;ul.;Umińskiej;Eugenii;2021-11-27
12;61;01;1;0950463;23374;ul.;Uniwersału Połanieckiego;;2021-11-27
12;61;01;1;0950463;23378;ul.;Unruga;Józefa;2021-11-27
12;61;01;1;0950463;23391;ul.;Urbanistów;;2021-11-27
12;61;01;1;0950463;29929;ul.;Urbanowicza;gen. Witolda;2021-11-27
12;61;01;1;0950463;23406;ul.;Urocza;;2021-11-27
12;61;01;1;0950463;23411;ul.;Urodzajna;;2021-11-27
12;61;01;1;0950463;23416;ul.;Urszulki;;2021-11-27
12;61;01;1;0950463;23417;ul.;Urwana;;2021-11-27
12;61;01;1;0950463;23421;ul.;Urzędnicza;;2021-11-27
12;61;01;1;0950463;23446;ul.;Uśmiech;;2021-11-27
12;61;01;1;0950463;23456;ul.;Uzdrowiskowa;;2021-11-27
12;61;01;1;0950463;34452;ul.;Uziembły;Henryka;2021-11-27
12;61;01;1;0950463;23460;ul.;Vetulaniego;Adama;2021-11-27
12;61;01;1;0950463;23473;ul.;Wachholza;Leona;2021-11-27
12;61;01;1;0950463;23485;ul.;Wadowicka;;2021-11-27
12;61;01;1;0950463;23487;ul.;Wadowska;;2021-11-27
12;61;01;1;0950463;27802;ul.;Waleczna;;2021-11-27
12;61;01;1;0950463;23540;ul.;Walgierza Wdałego;;2021-11-27
12;61;01;1;0950463;23543;ul.;Waligórskiego;Andrzeja;2021-11-27
12;61;01;1;0950463;23547;ul.;Waliszewskiego;Zygmunta;2021-11-27
12;61;01;1;0950463;23555;ul.;Wallek-Walewskiego;Bolesława;2021-11-27
12;61;01;1;0950463;26651;ul.;Wallenroda;Konrada;2021-11-27
12;61;01;1;0950463;44759;ul.;Waltera;Kazimierza;2021-11-27
12;61;01;1;0950463;23582;ul.;Wałbrzyska;;2021-11-27
12;61;01;1;0950463;23586;ul.;Wałowa;;2021-11-27
12;61;01;1;0950463;29938;ul.;Wandejska;;2021-11-27
12;61;01;1;0950463;23620;ul.;Wańkowicza;Melchiora;2021-11-27
12;61;01;1;0950463;23624;ul.;Wapienna;;2021-11-27
12;61;01;1;0950463;23628;ul.;Wapiennik;;2021-11-27
12;61;01;1;0950463;23632;ul.;Wapowskiego;Bernarda;2021-11-27
12;61;01;1;0950463;23635;ul.;Warchałowskiego;Edwarda;2021-11-27
12;61;01;1;0950463;23662;ul.;Warmijska;;2021-11-27
12;61;01;1;0950463;23672;ul.;Warowna;;2021-11-27
12;61;01;1;0950463;53042;ul.;Warszauera;;2021-11-27
12;61;01;1;0950463;23682;ul.;Warszawska;;2021-11-27
12;61;01;1;0950463;23692;ul.;Warszewicza;Józefa;2021-11-27
12;61;01;1;0950463;23718;ul.;Wasilewskiego;Edmunda;2021-11-27
